Date,Area code,Indicator name,Area name,cases
11/04/2020,E09000004,Number of COVID-19 Daily lab-confirmed cases,Bexley,13
11/04/2020,E06000052,Number of COVID-19 Daily lab-confirmed cases,Cornwall and Isles of Scilly,13
11/04/2020,E06000044,Number of COVID-19 Daily lab-confirmed cases,Portsmouth,13
11/04/2020,E06000015,Number of COVID-19 Daily lab-confirmed cases,Derby,13
11/04/2020,E06000010,Number of COVID-19 Daily lab-confirmed cases,"Kingston upon Hull, City of",13
10/04/2020,E06000037,Number of COVID-19 Daily lab-confirmed cases,West Berkshire,13
10/04/2020,E06000026,Number of COVID-19 Daily lab-confirmed cases,Plymouth,13
10/04/2020,E06000018,Number of COVID-19 Daily lab-confirmed cases,Nottingham,13
09/04/2020,E10000027,Number of COVID-19 Daily lab-confirmed cases,Somerset,13
09/04/2020,E08000036,Number of COVID-19 Daily lab-confirmed cases,Wakefield,13
09/04/2020,E08000027,Number of COVID-19 Daily lab-confirmed cases,Dudley,13
09/04/2020,E06000042,Number of COVID-19 Daily lab-confirmed cases,Milton Keynes,13
09/04/2020,E06000025,Number of COVID-19 Daily lab-confirmed cases,South Gloucestershire,13
09/04/2020,E06000010,Number of COVID-19 Daily lab-confirmed cases,"Kingston upon Hull, City of",13
08/04/2020,E09000014,Number of COVID-19 Daily lab-confirmed cases,Haringey,13
08/04/2020,E06000045,Number of COVID-19 Daily lab-confirmed cases,Southampton,13
08/04/2020,E06000038,Number of COVID-19 Daily lab-confirmed cases,Reading,13
08/04/2020,E06000009,Number of COVID-19 Daily lab-confirmed cases,Blackpool,13
07/04/2020,E09000019,Number of COVID-19 Daily lab-confirmed cases,Islington,13
07/04/2020,E06000038,Number of COVID-19 Daily lab-confirmed cases,Reading,13
07/04/2020,E06000014,Number of COVID-19 Daily lab-confirmed cases,York,13
06/04/2020,E09000021,Number of COVID-19 Daily lab-confirmed cases,Kingston upon Thames,13
06/04/2020,E09000014,Number of COVID-19 Daily lab-confirmed cases,Haringey,13
06/04/2020,E08000016,Number of COVID-19 Daily lab-confirmed cases,Barnsley,13
06/04/2020,E06000054,Number of COVID-19 Daily lab-confirmed cases,Wiltshire,13
06/04/2020,E06000023,Number of COVID-19 Daily lab-confirmed cases,"Bristol, City of",13
05/04/2020,E10000002,Number of COVID-19 Daily lab-confirmed cases,Buckinghamshire,13
05/04/2020,E08000004,Number of COVID-19 Daily lab-confirmed cases,Oldham,13
04/04/2020,E09000011,Number of COVID-19 Daily lab-confirmed cases,Greenwich,13
04/04/2020,E08000023,Number of COVID-19 Daily lab-confirmed cases,South Tyneside,13
04/04/2020,E08000004,Number of COVID-19 Daily lab-confirmed cases,Oldham,13
04/04/2020,E06000043,Number of COVID-19 Daily lab-confirmed cases,Brighton and Hove,13
04/04/2020,E06000037,Number of COVID-19 Daily lab-confirmed cases,West Berkshire,13
04/04/2020,E06000003,Number of COVID-19 Daily lab-confirmed cases,Redcar and Cleveland,13
03/04/2020,E08000022,Number of COVID-19 Daily lab-confirmed cases,North Tyneside,13
03/04/2020,E08000008,Number of COVID-19 Daily lab-confirmed cases,Tameside,13
03/04/2020,E06000013,Number of COVID-19 Daily lab-confirmed cases,North Lincolnshire,13
02/04/2020,E08000023,Number of COVID-19 Daily lab-confirmed cases,South Tyneside,13
02/04/2020,E06000055,Number of COVID-19 Daily lab-confirmed cases,Bedford,13
02/04/2020,E06000004,Number of COVID-19 Daily lab-confirmed cases,Stockton-on-Tees,13
02/04/2020,E06000002,Number of COVID-19 Daily lab-confirmed cases,Middlesbrough,13
01/04/2020,E10000003,Number of COVID-19 Daily lab-confirmed cases,Cambridgeshire,13
01/04/2020,E08000010,Number of COVID-19 Daily lab-confirmed cases,Wigan,13
01/04/2020,E06000051,Number of COVID-19 Daily lab-confirmed cases,Shropshire,13
01/04/2020,E06000045,Number of COVID-19 Daily lab-confirmed cases,Southampton,13
01/04/2020,E06000004,Number of COVID-19 Daily lab-confirmed cases,Stockton-on-Tees,13
31/03/2020,E08000023,Number of COVID-19 Daily lab-confirmed cases,South Tyneside,13
31/03/2020,E08000009,Number of COVID-19 Daily lab-confirmed cases,Trafford,13
31/03/2020,E08000004,Number of COVID-19 Daily lab-confirmed cases,Oldham,13
30/03/2020,E09000011,Number of COVID-19 Daily lab-confirmed cases,Greenwich,13
30/03/2020,E06000058,Number of COVID-19 Daily lab-confirmed cases,"Bournemouth, Christchurch and Poole",13
30/03/2020,E06000054,Number of COVID-19 Daily lab-confirmed cases,Wiltshire,13
30/03/2020,E06000033,Number of COVID-19 Daily lab-confirmed cases,Southend-on-Sea,13
29/03/2020,E09000024,Number of COVID-19 Daily lab-confirmed cases,Merton,13
29/03/2020,E09000021,Number of COVID-19 Daily lab-confirmed cases,Kingston upon Thames,13
29/03/2020,E08000029,Number of COVID-19 Daily lab-confirmed cases,Solihull,13
29/03/2020,E08000016,Number of COVID-19 Daily lab-confirmed cases,Barnsley,13
29/03/2020,E08000008,Number of COVID-19 Daily lab-confirmed cases,Tameside,13
29/03/2020,E06000051,Number of COVID-19 Daily lab-confirmed cases,Shropshire,13
29/03/2020,E06000049,Number of COVID-19 Daily lab-confirmed cases,Cheshire East,13
29/03/2020,E06000047,Number of COVID-19 Daily lab-confirmed cases,County Durham,13
29/03/2020,E06000041,Number of COVID-19 Daily lab-confirmed cases,Wokingham,13
28/03/2020,E10000023,Number of COVID-19 Daily lab-confirmed cases,North Yorkshire,13
28/03/2020,E10000008,Number of COVID-19 Daily lab-confirmed cases,Devon,13
28/03/2020,E08000037,Number of COVID-19 Daily lab-confirmed cases,Gateshead,13
28/03/2020,E08000036,Number of COVID-19 Daily lab-confirmed cases,Wakefield,13
28/03/2020,E08000015,Number of COVID-19 Daily lab-confirmed cases,Wirral,13
28/03/2020,E08000009,Number of COVID-19 Daily lab-confirmed cases,Trafford,13
28/03/2020,E08000005,Number of COVID-19 Daily lab-confirmed cases,Rochdale,13
28/03/2020,E08000004,Number of COVID-19 Daily lab-confirmed cases,Oldham,13
28/03/2020,E06000051,Number of COVID-19 Daily lab-confirmed cases,Shropshire,13
27/03/2020,E10000011,Number of COVID-19 Daily lab-confirmed cases,East Sussex,13
27/03/2020,E09000033,Number of COVID-19 Daily lab-confirmed cases,Westminster,13
27/03/2020,E08000026,Number of COVID-19 Daily lab-confirmed cases,Coventry,13
27/03/2020,E08000010,Number of COVID-19 Daily lab-confirmed cases,Wigan,13
27/03/2020,E08000006,Number of COVID-19 Daily lab-confirmed cases,Salford,13
27/03/2020,E06000045,Number of COVID-19 Daily lab-confirmed cases,Southampton,13
26/03/2020,E09000029,Number of COVID-19 Daily lab-confirmed cases,Sutton,13
26/03/2020,E09000021,Number of COVID-19 Daily lab-confirmed cases,Kingston upon Thames,13
26/03/2020,E08000036,Number of COVID-19 Daily lab-confirmed cases,Wakefield,13
26/03/2020,E08000031,Number of COVID-19 Daily lab-confirmed cases,Wolverhampton,13
26/03/2020,E06000016,Number of COVID-19 Daily lab-confirmed cases,Leicester,13
25/03/2020,E10000018,Number of COVID-19 Daily lab-confirmed cases,Leicestershire,13
25/03/2020,E09000021,Number of COVID-19 Daily lab-confirmed cases,Kingston upon Thames,13
25/03/2020,E09000016,Number of COVID-19 Daily lab-confirmed cases,Havering,13
25/03/2020,E06000047,Number of COVID-19 Daily lab-confirmed cases,County Durham,13
25/03/2020,E06000025,Number of COVID-19 Daily lab-confirmed cases,South Gloucestershire,13
24/03/2020,E10000019,Number of COVID-19 Daily lab-confirmed cases,Lincolnshire,13
24/03/2020,E09000004,Number of COVID-19 Daily lab-confirmed cases,Bexley,13
24/03/2020,E08000027,Number of COVID-19 Daily lab-confirmed cases,Dudley,13
23/03/2020,E10000023,Number of COVID-19 Daily lab-confirmed cases,North Yorkshire,13
23/03/2020,E09000011,Number of COVID-19 Daily lab-confirmed cases,Greenwich,13
23/03/2020,E08000016,Number of COVID-19 Daily lab-confirmed cases,Barnsley,13
22/03/2020,E10000021,Number of COVID-19 Daily lab-confirmed cases,Northamptonshire,13
22/03/2020,E10000015,Number of COVID-19 Daily lab-confirmed cases,Hertfordshire,13
22/03/2020,E09000025,Number of COVID-19 Daily lab-confirmed cases,Newham,13
22/03/2020,E09000016,Number of COVID-19 Daily lab-confirmed cases,Havering,13
22/03/2020,E08000028,Number of COVID-19 Daily lab-confirmed cases,Sandwell,13
22/03/2020,E08000012,Number of COVID-19 Daily lab-confirmed cases,Liverpool,13
21/03/2020,E10000034,Number of COVID-19 Daily lab-confirmed cases,Worcestershire,13
21/03/2020,E09000033,Number of COVID-19 Daily lab-confirmed cases,Westminster,13
21/03/2020,E09000028,Number of COVID-19 Daily lab-confirmed cases,Southwark,13
20/03/2020,E09000031,Number of COVID-19 Daily lab-confirmed cases,Waltham Forest,13
19/03/2020,E10000028,Number of COVID-19 Daily lab-confirmed cases,Staffordshire,13
19/03/2020,E10000025,Number of COVID-19 Daily lab-confirmed cases,Oxfordshire,13
19/03/2020,E09000018,Number of COVID-19 Daily lab-confirmed cases,Hounslow,13
19/03/2020,E09000017,Number of COVID-19 Daily lab-confirmed cases,Hillingdon,13
18/03/2020,E09000024,Number of COVID-19 Daily lab-confirmed cases,Merton,13
18/03/2020,E09000014,Number of COVID-19 Daily lab-confirmed cases,Haringey,13
18/03/2020,E09000006,Number of COVID-19 Daily lab-confirmed cases,Bromley,13
17/03/2020,E08000019,Number of COVID-19 Daily lab-confirmed cases,Sheffield,13
16/03/2020,E10000030,Number of COVID-19 Daily lab-confirmed cases,Surrey,13
16/03/2020,E09000032,Number of COVID-19 Daily lab-confirmed cases,Wandsworth,13
16/03/2020,E09000008,Number of COVID-19 Daily lab-confirmed cases,Croydon,13
15/03/2020,E09000022,Number of COVID-19 Daily lab-confirmed cases,Lambeth,13
18/05/2020,E10000020,Number of COVID-19 Daily lab-confirmed cases,Norfolk,14
18/05/2020,E10000006,Number of COVID-19 Daily lab-confirmed cases,Cumbria,14
18/05/2020,E08000009,Number of COVID-19 Daily lab-confirmed cases,Trafford,14
17/05/2020,E10000003,Number of COVID-19 Daily lab-confirmed cases,Cambridgeshire,14
17/05/2020,E08000032,Number of COVID-19 Daily lab-confirmed cases,Bradford,14
16/05/2020,E10000028,Number of COVID-19 Daily lab-confirmed cases,Staffordshire,14
15/05/2020,E06000016,Number of COVID-19 Daily lab-confirmed cases,Leicester,14
14/05/2020,E08000028,Number of COVID-19 Daily lab-confirmed cases,Sandwell,14
14/05/2020,E08000017,Number of COVID-19 Daily lab-confirmed cases,Doncaster,14
13/05/2020,E10000029,Number of COVID-19 Daily lab-confirmed cases,Suffolk,14
13/05/2020,E10000028,Number of COVID-19 Daily lab-confirmed cases,Staffordshire,14
13/05/2020,E10000002,Number of COVID-19 Daily lab-confirmed cases,Buckinghamshire,14
13/05/2020,E09000009,Number of COVID-19 Daily lab-confirmed cases,Ealing,14
13/05/2020,E08000032,Number of COVID-19 Daily lab-confirmed cases,Bradford,14
12/05/2020,E10000007,Number of COVID-19 Daily lab-confirmed cases,Derbyshire,14
11/05/2020,E08000015,Number of COVID-19 Daily lab-confirmed cases,Wirral,14
10/05/2020,E10000003,Number of COVID-19 Daily lab-confirmed cases,Cambridgeshire,14
09/05/2020,E06000051,Number of COVID-19 Daily lab-confirmed cases,Shropshire,14
08/05/2020,E06000051,Number of COVID-19 Daily lab-confirmed cases,Shropshire,14
08/05/2020,E06000050,Number of COVID-19 Daily lab-confirmed cases,Cheshire West and Chester,14
08/05/2020,E06000021,Number of COVID-19 Daily lab-confirmed cases,Stoke-on-Trent,14
07/05/2020,E09000009,Number of COVID-19 Daily lab-confirmed cases,Ealing,14
07/05/2020,E08000028,Number of COVID-19 Daily lab-confirmed cases,Sandwell,14
07/05/2020,E06000049,Number of COVID-19 Daily lab-confirmed cases,Cheshire East,14
07/05/2020,E06000014,Number of COVID-19 Daily lab-confirmed cases,York,14
06/05/2020,E10000031,Number of COVID-19 Daily lab-confirmed cases,Warwickshire,14
06/05/2020,E06000024,Number of COVID-19 Daily lab-confirmed cases,North Somerset,14
05/05/2020,E10000018,Number of COVID-19 Daily lab-confirmed cases,Leicestershire,14
05/05/2020,E09000006,Number of COVID-19 Daily lab-confirmed cases,Bromley,14
05/05/2020,E08000037,Number of COVID-19 Daily lab-confirmed cases,Gateshead,14
05/05/2020,E08000032,Number of COVID-19 Daily lab-confirmed cases,Bradford,14
05/05/2020,E08000026,Number of COVID-19 Daily lab-confirmed cases,Coventry,14
05/05/2020,E08000024,Number of COVID-19 Daily lab-confirmed cases,Sunderland,14
05/05/2020,E08000015,Number of COVID-19 Daily lab-confirmed cases,Wirral,14
05/05/2020,E06000010,Number of COVID-19 Daily lab-confirmed cases,"Kingston upon Hull, City of",14
04/05/2020,E10000021,Number of COVID-19 Daily lab-confirmed cases,Northamptonshire,14
04/05/2020,E09000018,Number of COVID-19 Daily lab-confirmed cases,Hounslow,14
04/05/2020,E06000021,Number of COVID-19 Daily lab-confirmed cases,Stoke-on-Trent,14
04/05/2020,E06000014,Number of COVID-19 Daily lab-confirmed cases,York,14
04/05/2020,E06000005,Number of COVID-19 Daily lab-confirmed cases,Darlington,14
03/05/2020,E08000007,Number of COVID-19 Daily lab-confirmed cases,Stockport,14
03/05/2020,E06000047,Number of COVID-19 Daily lab-confirmed cases,County Durham,14
02/05/2020,E08000026,Number of COVID-19 Daily lab-confirmed cases,Coventry,14
02/05/2020,E08000004,Number of COVID-19 Daily lab-confirmed cases,Oldham,14
02/05/2020,E08000003,Number of COVID-19 Daily lab-confirmed cases,Manchester,14
01/05/2020,E10000031,Number of COVID-19 Daily lab-confirmed cases,Warwickshire,14
01/05/2020,E10000019,Number of COVID-19 Daily lab-confirmed cases,Lincolnshire,14
01/05/2020,E06000032,Number of COVID-19 Daily lab-confirmed cases,Luton,14
30/04/2020,E08000001,Number of COVID-19 Daily lab-confirmed cases,Bolton,14
30/04/2020,E06000013,Number of COVID-19 Daily lab-confirmed cases,North Lincolnshire,14
29/04/2020,E10000019,Number of COVID-19 Daily lab-confirmed cases,Lincolnshire,14
29/04/2020,E09000028,Number of COVID-19 Daily lab-confirmed cases,Southwark,14
29/04/2020,E08000016,Number of COVID-19 Daily lab-confirmed cases,Barnsley,14
29/04/2020,E08000015,Number of COVID-19 Daily lab-confirmed cases,Wirral,14
29/04/2020,E06000052,Number of COVID-19 Daily lab-confirmed cases,Cornwall and Isles of Scilly,14
29/04/2020,E06000050,Number of COVID-19 Daily lab-confirmed cases,Cheshire West and Chester,14
28/04/2020,E09000003,Number of COVID-19 Daily lab-confirmed cases,Barnet,14
28/04/2020,E08000011,Number of COVID-19 Daily lab-confirmed cases,Knowsley,14
28/04/2020,E08000005,Number of COVID-19 Daily lab-confirmed cases,Rochdale,14
27/04/2020,E10000027,Number of COVID-19 Daily lab-confirmed cases,Somerset,14
27/04/2020,E09000015,Number of COVID-19 Daily lab-confirmed cases,Harrow,14
27/04/2020,E08000007,Number of COVID-19 Daily lab-confirmed cases,Stockport,14
27/04/2020,E06000010,Number of COVID-19 Daily lab-confirmed cases,"Kingston upon Hull, City of",14
26/04/2020,E10000032,Number of COVID-19 Daily lab-confirmed cases,West Sussex,14
26/04/2020,E10000006,Number of COVID-19 Daily lab-confirmed cases,Cumbria,14
26/04/2020,E08000031,Number of COVID-19 Daily lab-confirmed cases,Wolverhampton,14
26/04/2020,E08000016,Number of COVID-19 Daily lab-confirmed cases,Barnsley,14
26/04/2020,E08000012,Number of COVID-19 Daily lab-confirmed cases,Liverpool,14
25/04/2020,E08000003,Number of COVID-19 Daily lab-confirmed cases,Manchester,14
24/04/2020,E10000034,Number of COVID-19 Daily lab-confirmed cases,Worcestershire,14
24/04/2020,E09000009,Number of COVID-19 Daily lab-confirmed cases,Ealing,14
24/04/2020,E09000008,Number of COVID-19 Daily lab-confirmed cases,Croydon,14
24/04/2020,E08000027,Number of COVID-19 Daily lab-confirmed cases,Dudley,14
24/04/2020,E08000001,Number of COVID-19 Daily lab-confirmed cases,Bolton,14
23/04/2020,E10000018,Number of COVID-19 Daily lab-confirmed cases,Leicestershire,14
23/04/2020,E06000056,Number of COVID-19 Daily lab-confirmed cases,Central Bedfordshire,14
23/04/2020,E06000045,Number of COVID-19 Daily lab-confirmed cases,Southampton,14
23/04/2020,E06000035,Number of COVID-19 Daily lab-confirmed cases,Medway,14
22/04/2020,E09000004,Number of COVID-19 Daily lab-confirmed cases,Bexley,14
22/04/2020,E06000038,Number of COVID-19 Daily lab-confirmed cases,Reading,14
22/04/2020,E06000011,Number of COVID-19 Daily lab-confirmed cases,East Riding of Yorkshire,14
21/04/2020,E09000009,Number of COVID-19 Daily lab-confirmed cases,Ealing,14
21/04/2020,E08000016,Number of COVID-19 Daily lab-confirmed cases,Barnsley,14
21/04/2020,E06000023,Number of COVID-19 Daily lab-confirmed cases,"Bristol, City of",14
21/04/2020,E06000013,Number of COVID-19 Daily lab-confirmed cases,North Lincolnshire,14
20/04/2020,E09000023,Number of COVID-19 Daily lab-confirmed cases,Lewisham,14
20/04/2020,E09000006,Number of COVID-19 Daily lab-confirmed cases,Bromley,14
20/04/2020,E08000037,Number of COVID-19 Daily lab-confirmed cases,Gateshead,14
20/04/2020,E08000017,Number of COVID-19 Daily lab-confirmed cases,Doncaster,14
20/04/2020,E08000013,Number of COVID-19 Daily lab-confirmed cases,St. Helens,14
20/04/2020,E06000019,Number of COVID-19 Daily lab-confirmed cases,"Herefordshire, County of",14
19/04/2020,E09000005,Number of COVID-19 Daily lab-confirmed cases,Brent,14
19/04/2020,E08000005,Number of COVID-19 Daily lab-confirmed cases,Rochdale,14
19/04/2020,E06000030,Number of COVID-19 Daily lab-confirmed cases,Swindon,14
18/04/2020,E10000024,Number of COVID-19 Daily lab-confirmed cases,Nottinghamshire,14
18/04/2020,E10000019,Number of COVID-19 Daily lab-confirmed cases,Lincolnshire,14
18/04/2020,E10000011,Number of COVID-19 Daily lab-confirmed cases,East Sussex,14
18/04/2020,E10000008,Number of COVID-19 Daily lab-confirmed cases,Devon,14
18/04/2020,E09000007,Number of COVID-19 Daily lab-confirmed cases,Camden,14
18/04/2020,E06000037,Number of COVID-19 Daily lab-confirmed cases,West Berkshire,14
18/04/2020,E06000008,Number of COVID-19 Daily lab-confirmed cases,Blackburn with Darwen,14
17/04/2020,E09000025,Number of COVID-19 Daily lab-confirmed cases,Newham,14
17/04/2020,E09000003,Number of COVID-19 Daily lab-confirmed cases,Barnet,14
17/04/2020,E08000016,Number of COVID-19 Daily lab-confirmed cases,Barnsley,14
17/04/2020,E06000052,Number of COVID-19 Daily lab-confirmed cases,Cornwall and Isles of Scilly,14
17/04/2020,E06000023,Number of COVID-19 Daily lab-confirmed cases,"Bristol, City of",14
16/04/2020,E10000011,Number of COVID-19 Daily lab-confirmed cases,East Sussex,14
16/04/2020,E09000024,Number of COVID-19 Daily lab-confirmed cases,Merton,14
16/04/2020,E09000017,Number of COVID-19 Daily lab-confirmed cases,Hillingdon,14
16/04/2020,E09000003,Number of COVID-19 Daily lab-confirmed cases,Barnet,14
16/04/2020,E08000037,Number of COVID-19 Daily lab-confirmed cases,Gateshead,14
16/04/2020,E08000018,Number of COVID-19 Daily lab-confirmed cases,Rotherham,14
16/04/2020,E06000054,Number of COVID-19 Daily lab-confirmed cases,Wiltshire,14
16/04/2020,E06000045,Number of COVID-19 Daily lab-confirmed cases,Southampton,14
